Key            Name:Suffix                                Trend Definitions Used
Point_1:	CP2.CHOAT		15 minutes
Point_2:	CCHWST		15 minutes
Point_3:	CCHWRT		15 minutes
Point_4:	CP2.CH1.M5		15 minutes
Point_5:	CP2.CH2.M10		15 minutes
Point_6:	CP2.CHWP1		15 minutes
Point_7:	CP2.CHWP2		15 minutes
Point_8:	CP2.CHWP3		15 minutes
Point_9:	CDWST		15 minutes
Point_10:	CDWRT		15 minutes
Point_11:	SQ1.CP2.CDWST.STPT		15 minutes
Point_12:	SQ1.CP2.CT2.SPD		15 minutes
Point_13:	SQ1.CP2.CT1.SPD		15 minutes
Point_14:	CP2.CNDP1		15 minutes
Point_15:	CP2.CNDP2		15 minutes
Point_16:	CP2.CNDP3		15 minutes
Time Interval:	1 Hours
Date Range:	1/1/2022 00:00:00 - 8/18/2022 23:59:59
Report Timings:	All Hours

<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16
7/25/2022	09:00:00	67.23	59.00	67.01	ON	ON	ON	OFF	OFF	78.3	87.42	78.0	42.2	42.2	ON	OFF	OFF
7/25/2022	10:00:00	67.23	45.53	55.14	ON	ON	ON	OFF	OFF	77.7	88.71	78.0	46.3	46.3	ON	OFF	OFF
7/25/2022	11:00:00	68.24	45.51	52.62	ON	ON	ON	OFF	OFF	78.4	86.24	78.0	39.4	39.4	ON	OFF	OFF
7/25/2022	12:00:00	69.25	45.44	51.65	ON	ON	ON	OFF	OFF	78.3	85.24	78.0	37.3	37.3	ON	OFF	OFF
7/25/2022	13:00:00	70.26	45.71	52.03	ON	ON	ON	OFF	OFF	78.0	85.34	78.0	36.3	36.3	ON	OFF	OFF
7/25/2022	14:00:00	72.36	45.37	51.89	ON	ON	ON	OFF	OFF	77.6	84.32	78.0	37.5	37.5	ON	OFF	OFF
7/25/2022	15:00:00	72.40	46.09	52.35	ON	ON	ON	OFF	OFF	78.0	85.53	78.0	38.2	38.2	ON	OFF	OFF
7/25/2022	16:00:00	72.40	45.21	51.92	ON	ON	ON	OFF	OFF	77.7	85.47	78.0	38.0	38.0	ON	OFF	OFF
7/25/2022	17:00:00	72.44	45.39	51.72	ON	ON	ON	OFF	OFF	78.1	85.66	78.0	39.3	39.3	ON	OFF	OFF
7/25/2022	18:00:00	72.44	45.69	52.08	ON	ON	ON	OFF	OFF	77.6	84.39	78.0	30.4	30.4	ON	OFF	OFF
7/25/2022	19:00:00	72.44	45.60	52.10	ON	ON	ON	OFF	OFF	78.1	85.51	78.0	37.2	37.2	ON	OFF	OFF
7/25/2022	20:00:00	71.44	45.24	51.09	ON	ON	ON	OFF	OFF	78.0	85.03	78.0	35.1	35.1	ON	OFF	OFF
7/25/2022	21:00:00	69.43	51.78	51.99	ON	ON	OFF	OFF	OFF	75.6	80.57	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	22:00:00	67.43	52.01	52.17	ON	ON	OFF	OFF	OFF	75.5	81.59	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	23:00:00	66.42	53.02	53.06	ON	ON	OFF	OFF	OFF	75.6	81.62	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	00:00:00	65.42	53.99	54.21	ON	ON	OFF	OFF	OFF	75.6	81.58	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	01:00:00	63.39	55.07	55.59	ON	ON	OFF	OFF	OFF	75.4	81.51	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	02:00:00	62.39	56.04	56.96	ON	ON	OFF	OFF	OFF	75.1	81.42	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	03:00:00	62.39	57.03	58.20	ON	ON	OFF	OFF	OFF	74.9	81.33	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	04:00:00	61.39	58.20	59.34	ON	ON	OFF	OFF	OFF	74.5	81.25	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	05:00:00	60.36	59.41	60.45	ON	ON	OFF	OFF	OFF	74.1	81.15	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	06:00:00	59.35	60.53	61.46	ON	ON	OFF	OFF	OFF	73.7	81.04	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	07:00:00	59.35	61.66	62.51	ON	ON	OFF	OFF	OFF	73.3	80.94	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	08:00:00	61.38	56.98	61.68	ON	ON	OFF	ON	OFF	85.2	88.99	78.0	20.3	20.3	OFF	ON	OFF
7/26/2022	09:00:00	66.41	45.39	51.00	ON	ON	OFF	ON	OFF	78.2	85.02	78.0	34.8	34.8	OFF	ON	OFF
7/26/2022	10:00:00	68.43	45.57	51.90	ON	ON	OFF	ON	OFF	77.8	85.15	78.0	35.9	35.9	OFF	ON	OFF
7/26/2022	11:00:00	69.44	45.84	51.27	ON	ON	OFF	ON	OFF	77.7	84.42	78.0	33.3	33.3	OFF	ON	OFF
7/26/2022	12:00:00	71.47	45.66	51.53	ON	ON	OFF	ON	OFF	78.0	84.90	78.0	37.6	37.6	OFF	ON	OFF
7/26/2022	13:00:00	70.43	45.55	51.33	ON	ON	OFF	ON	OFF	77.7	84.59	78.0	37.0	37.0	OFF	ON	OFF
7/26/2022	14:00:00	71.45	45.41	51.65	ON	ON	OFF	ON	OFF	77.9	85.36	78.0	41.8	41.8	OFF	ON	OFF
7/26/2022	15:00:00	72.46	45.46	51.60	ON	ON	OFF	ON	OFF	78.0	84.95	78.0	41.5	41.5	OFF	ON	OFF
7/26/2022	16:00:00	74.48	45.82	52.05	ON	ON	OFF	ON	OFF	78.7	85.82	78.0	41.0	41.0	OFF	ON	OFF
7/26/2022	17:00:00	75.51	45.17	51.47	ON	ON	OFF	ON	OFF	77.7	84.26	78.0	42.4	42.4	OFF	ON	OFF
7/26/2022	18:00:00	74.51	45.42	51.72	ON	ON	OFF	ON	OFF	77.9	85.22	78.0	43.8	43.8	OFF	ON	OFF
7/26/2022	19:00:00	73.49	45.60	51.99	ON	ON	OFF	ON	OFF	77.8	85.06	78.0	41.7	41.7	OFF	ON	OFF
7/26/2022	20:00:00	73.49	45.42	51.02	ON	ON	OFF	ON	OFF	78.0	84.59	78.0	40.6	40.6	OFF	ON	OFF
7/26/2022	21:00:00	72.45	51.36	51.36	ON	ON	OFF	OFF	OFF	74.3	80.23	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	22:00:00	71.45	51.60	51.62	ON	ON	OFF	OFF	OFF	74.9	80.95	78.0	20.0	20.0	OFF	OFF	OFF
7/26/2022	23:00:00	70.43	52.64	52.70	ON	ON	OFF	OFF	OFF	75.1	81.02	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	00:00:00	69.43	53.85	53.92	ON	ON	OFF	OFF	OFF	75.1	81.03	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	01:00:00	68.43	55.04	55.36	ON	ON	OFF	OFF	OFF	75.1	81.02	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	02:00:00	68.43	56.08	56.71	ON	ON	OFF	OFF	OFF	75.0	80.99	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	03:00:00	67.43	57.11	57.99	ON	ON	OFF	OFF	OFF	75.0	80.95	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	04:00:00	65.42	58.37	59.14	ON	ON	OFF	OFF	OFF	74.9	80.87	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	05:00:00	64.42	59.63	60.22	ON	ON	OFF	OFF	OFF	74.7	80.81	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	06:00:00	63.42	60.80	61.26	ON	ON	OFF	OFF	OFF	74.5	80.74	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	07:00:00	63.42	62.06	62.27	ON	ON	OFF	OFF	OFF	74.3	80.66	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	08:00:00	66.42	56.19	61.95	ON	OFF	OFF	OFF	ON	84.0	89.05	78.0	20.0	20.0	OFF	OFF	ON
7/27/2022	09:00:00	69.49	45.35	51.06	ON	OFF	OFF	OFF	ON	78.0	84.93	78.0	38.9	38.9	OFF	OFF	ON
7/27/2022	10:00:00	71.50	45.33	52.03	ON	OFF	OFF	OFF	ON	78.2	85.80	78.0	42.9	42.9	OFF	OFF	ON
7/27/2022	11:00:00	72.51	45.71	51.56	ON	OFF	OFF	OFF	ON	77.9	84.89	78.0	42.9	42.9	OFF	OFF	ON
7/27/2022	12:00:00	74.53	45.44	51.24	ON	OFF	OFF	OFF	ON	77.9	84.99	78.0	42.9	42.9	OFF	OFF	ON
7/27/2022	13:00:00	76.55	45.51	52.05	ON	OFF	OFF	OFF	ON	78.1	85.82	78.0	47.1	47.1	OFF	OFF	ON
7/27/2022	14:00:00	75.55	45.46	51.98	ON	OFF	OFF	OFF	ON	77.9	85.58	78.0	47.5	47.5	OFF	OFF	ON
7/27/2022	15:00:00	77.57	45.15	51.67	ON	OFF	OFF	OFF	ON	78.1	86.09	78.0	49.8	49.8	OFF	OFF	ON
7/27/2022	16:00:00	77.57	45.26	51.94	ON	OFF	OFF	OFF	ON	78.5	85.79	78.0	45.1	45.1	OFF	OFF	ON
7/27/2022	17:00:00	76.57	45.41	52.07	ON	OFF	OFF	OFF	ON	78.1	84.92	78.0	49.0	49.0	OFF	OFF	ON
7/27/2022	18:00:00	76.57	45.48	52.12	ON	OFF	OFF	OFF	ON	78.1	85.99	78.0	49.2	49.2	OFF	OFF	ON
7/27/2022	19:00:00	77.57	45.66	52.23	ON	OFF	OFF	OFF	ON	77.9	85.83	78.0	49.0	49.0	OFF	OFF	ON
7/27/2022	20:00:00	76.56	45.26	51.29	ON	OFF	OFF	OFF	ON	77.8	85.06	78.0	44.1	44.1	OFF	OFF	ON
7/27/2022	21:00:00	74.56	51.36	51.56	ON	OFF	OFF	OFF	OFF	75.9	79.76	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	22:00:00	74.56	51.00	51.87	ON	OFF	OFF	OFF	OFF	75.8	80.66	78.0	20.0	20.0	OFF	OFF	OFF
7/27/2022	23:00:00	73.53	51.96	52.77	ON	OFF	OFF	OFF	OFF	76.0	80.81	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	00:00:00	72.53	53.38	54.10	ON	OFF	OFF	OFF	OFF	76.1	80.89	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	01:00:00	71.52	54.59	55.54	ON	OFF	OFF	OFF	OFF	76.1	80.94	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	02:00:00	71.52	55.85	56.93	ON	OFF	OFF	OFF	OFF	76.1	80.99	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	03:00:00	70.52	56.93	58.24	ON	OFF	OFF	OFF	OFF	76.0	81.00	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	04:00:00	70.52	58.13	59.45	ON	OFF	OFF	OFF	OFF	76.0	81.01	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	05:00:00	70.52	59.43	60.62	ON	OFF	OFF	OFF	OFF	75.9	81.02	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	06:00:00	70.52	60.71	61.73	ON	OFF	OFF	OFF	OFF	75.8	81.02	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	07:00:00	70.52	62.00	62.92	ON	OFF	OFF	OFF	OFF	75.7	81.01	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	08:00:00	70.52	63.30	64.20	ON	OFF	OFF	OFF	OFF	75.2	81.01	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	09:00:00	71.55	47.44	56.94	ON	OFF	ON	OFF	OFF	78.5	89.11	78.0	64.7	64.7	ON	OFF	OFF
7/28/2022	10:00:00	75.58	45.23	52.98	ON	OFF	ON	OFF	OFF	78.1	87.27	78.0	60.6	60.6	ON	OFF	OFF
7/28/2022	11:00:00	80.64	45.30	52.70	ON	OFF	ON	OFF	OFF	77.8	86.57	78.0	54.4	54.4	ON	OFF	OFF
7/28/2022	12:00:00	82.66	45.68	52.23	ON	OFF	ON	OFF	OFF	77.9	85.67	78.0	47.4	47.4	ON	OFF	OFF
7/28/2022	13:00:00	76.41	45.42	52.07	ON	OFF	ON	OFF	OFF	78.1	85.82	78.0	46.5	46.5	ON	OFF	OFF
7/28/2022	14:00:00	81.52	45.68	52.98	ON	OFF	ON	OFF	OFF	78.1	86.51	78.0	52.5	52.5	ON	OFF	OFF
7/28/2022	15:00:00	83.58	45.35	52.80	ON	OFF	ON	OFF	OFF	78.0	86.73	78.0	48.1	48.1	ON	OFF	OFF
7/28/2022	16:00:00	83.58	45.37	52.77	ON	OFF	ON	OFF	OFF	77.8	86.01	78.0	47.3	47.3	ON	OFF	OFF
7/28/2022	17:00:00	83.59	45.32	52.61	ON	OFF	ON	OFF	OFF	78.2	85.96	78.0	44.3	44.3	ON	OFF	OFF
7/28/2022	18:00:00	82.59	45.21	52.53	ON	OFF	ON	OFF	OFF	77.9	86.32	78.0	49.6	49.6	ON	OFF	OFF
7/28/2022	19:00:00	82.59	45.23	52.26	ON	OFF	ON	OFF	OFF	78.0	86.51	78.0	45.4	45.4	ON	OFF	OFF
7/28/2022	20:00:00	81.58	45.21	51.20	ON	OFF	ON	OFF	OFF	77.9	85.14	78.0	39.2	39.2	ON	OFF	OFF
7/28/2022	21:00:00	78.54	51.58	51.74	ON	OFF	OFF	OFF	OFF	76.2	80.21	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	22:00:00	76.52	51.38	52.07	ON	OFF	OFF	OFF	OFF	76.4	81.01	78.0	20.0	20.0	OFF	OFF	OFF
7/28/2022	23:00:00	74.52	52.61	53.34	ON	OFF	OFF	OFF	OFF	76.7	81.16	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	00:00:00	73.50	53.83	54.75	ON	OFF	OFF	OFF	OFF	76.8	81.26	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	01:00:00	70.43	55.07	56.26	ON	OFF	OFF	OFF	OFF	76.7	81.32	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	02:00:00	68.42	56.24	57.59	ON	OFF	OFF	OFF	OFF	76.5	81.33	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	03:00:00	67.40	57.32	58.85	ON	OFF	OFF	OFF	OFF	76.3	81.32	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	04:00:00	65.40	58.64	59.95	ON	OFF	OFF	OFF	OFF	76.1	81.29	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	05:00:00	63.38	59.99	60.99	ON	OFF	OFF	OFF	OFF	75.8	81.24	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	06:00:00	63.38	61.19	62.00	ON	OFF	OFF	OFF	OFF	75.5	81.17	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	07:00:00	62.37	62.54	63.01	ON	OFF	OFF	OFF	OFF	75.1	81.11	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	08:00:00	65.46	61.21	62.78	ON	OFF	OFF	ON	OFF	75.4	77.24	78.0	20.0	20.0	OFF	ON	OFF
7/29/2022	09:00:00	69.52	45.35	52.26	ON	OFF	OFF	ON	OFF	78.0	85.95	78.0	40.9	40.9	OFF	ON	OFF
7/29/2022	10:00:00	72.55	45.33	52.26	ON	OFF	OFF	ON	OFF	77.7	86.21	78.0	42.3	42.3	OFF	ON	OFF
7/29/2022	11:00:00	75.56	45.35	51.35	ON	OFF	OFF	ON	OFF	77.8	84.99	78.0	37.5	37.5	OFF	ON	OFF
7/29/2022	12:00:00	78.58	45.42	51.63	ON	OFF	OFF	ON	OFF	78.8	85.70	78.0	37.1	37.1	OFF	ON	OFF
7/29/2022	13:00:00	79.58	45.37	51.92	ON	OFF	OFF	ON	OFF	77.3	83.92	78.0	36.8	36.8	OFF	ON	OFF
7/29/2022	14:00:00	79.53	45.33	52.41	ON	OFF	OFF	ON	OFF	77.7	84.82	78.0	40.2	40.2	OFF	ON	OFF
7/29/2022	15:00:00	79.52	45.46	52.12	ON	OFF	OFF	ON	OFF	78.3	85.77	78.0	41.5	41.5	OFF	ON	OFF
7/29/2022	16:00:00	80.52	45.15	52.10	ON	OFF	OFF	ON	OFF	79.0	85.96	78.0	38.4	38.4	OFF	ON	OFF
7/29/2022	17:00:00	81.52	45.19	52.08	ON	OFF	OFF	ON	OFF	77.8	86.00	78.0	43.8	43.8	OFF	ON	OFF
7/29/2022	18:00:00	80.52	45.28	52.21	ON	OFF	OFF	ON	OFF	78.0	86.18	78.0	42.3	42.3	OFF	ON	OFF
7/29/2022	19:00:00	79.52	45.44	52.19	ON	OFF	OFF	ON	OFF	78.0	85.94	78.0	42.2	42.2	OFF	ON	OFF
7/29/2022	20:00:00	77.51	45.30	51.49	ON	OFF	OFF	ON	OFF	77.7	84.96	78.0	38.8	38.8	OFF	ON	OFF
7/29/2022	21:00:00	75.47	51.71	52.14	ON	OFF	OFF	OFF	OFF	75.9	79.02	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	22:00:00	74.47	51.51	52.34	ON	OFF	OFF	OFF	OFF	76.0	80.02	78.0	20.0	20.0	OFF	OFF	OFF
7/29/2022	23:00:00	73.45	52.95	52.79	ON	OFF	OFF	OFF	OFF	76.2	80.21	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	00:00:00	71.44	55.54	53.60	ON	OFF	OFF	OFF	OFF	76.2	80.31	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	01:00:00	68.43	57.70	54.30	ON	OFF	OFF	OFF	OFF	76.2	80.39	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	02:00:00	66.41	59.59	54.93	ON	OFF	OFF	OFF	OFF	76.0	80.41	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	03:00:00	65.40	61.35	55.45	ON	OFF	OFF	OFF	OFF	75.8	80.41	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	04:00:00	63.34	63.06	55.86	ON	OFF	OFF	OFF	OFF	75.5	80.41	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	05:00:00	62.34	64.67	56.22	ON	OFF	OFF	OFF	OFF	75.2	80.40	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	06:00:00	62.34	66.00	56.46	ON	OFF	OFF	OFF	OFF	74.8	80.36	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	07:00:00	61.34	67.04	56.67	ON	OFF	OFF	OFF	OFF	74.4	80.31	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	08:00:00	64.35	67.62	56.91	ON	OFF	OFF	OFF	OFF	72.9	80.26	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	09:00:00	67.39	58.87	65.06	ON	OFF	OFF	OFF	ON	77.3	86.15	78.0	45.2	45.2	OFF	OFF	ON
7/30/2022	10:00:00	69.39	45.15	53.83	ON	OFF	OFF	OFF	ON	78.6	87.83	78.0	42.5	42.5	OFF	OFF	ON
7/30/2022	11:00:00	71.44	45.32	51.78	ON	OFF	OFF	OFF	ON	77.8	85.46	78.0	39.2	39.2	OFF	OFF	ON
7/30/2022	12:00:00	72.44	45.28	51.71	ON	OFF	OFF	OFF	ON	78.0	85.36	78.0	39.9	39.9	OFF	OFF	ON
7/30/2022	13:00:00	74.51	45.44	52.05	ON	OFF	OFF	OFF	ON	78.0	85.74	78.0	41.3	41.3	OFF	OFF	ON
7/30/2022	14:00:00	77.53	45.41	52.73	ON	OFF	OFF	OFF	ON	78.1	86.35	78.0	43.7	43.7	OFF	OFF	ON
7/30/2022	15:00:00	77.46	45.39	52.59	ON	OFF	OFF	OFF	ON	77.9	86.11	78.0	44.2	44.2	OFF	OFF	ON
7/30/2022	16:00:00	79.48	45.14	52.52	ON	OFF	OFF	OFF	ON	78.5	85.74	78.0	46.0	46.0	OFF	OFF	ON
7/30/2022	17:00:00	80.48	45.14	52.59	ON	OFF	OFF	OFF	ON	77.9	86.66	78.0	45.1	45.1	OFF	OFF	ON
7/30/2022	18:00:00	80.48	45.48	52.71	ON	OFF	OFF	OFF	ON	78.1	86.50	78.0	46.1	46.1	OFF	OFF	ON
7/30/2022	19:00:00	79.43	45.46	52.80	ON	OFF	OFF	OFF	ON	78.5	86.95	78.0	43.9	43.9	OFF	OFF	ON
7/30/2022	20:00:00	78.43	45.23	51.54	ON	OFF	OFF	OFF	ON	78.1	85.22	78.0	41.2	41.2	OFF	OFF	ON
7/30/2022	21:00:00	76.36	54.41	54.62	ON	OFF	OFF	OFF	OFF	74.0	75.39	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	22:00:00	74.34	54.14	54.87	ON	OFF	OFF	OFF	OFF	74.1	76.62	78.0	20.0	20.0	OFF	OFF	OFF
7/30/2022	23:00:00	73.34	54.86	55.86	ON	OFF	OFF	OFF	OFF	74.1	77.06	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	00:00:00	73.34	56.08	57.02	ON	OFF	OFF	OFF	OFF	74.2	77.41	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	01:00:00	71.33	57.20	58.29	ON	OFF	OFF	OFF	OFF	74.2	77.69	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	02:00:00	69.28	58.29	59.55	ON	OFF	OFF	OFF	OFF	74.1	77.94	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	03:00:00	67.28	59.34	60.78	ON	OFF	OFF	OFF	OFF	74.1	78.14	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	04:00:00	67.28	60.35	61.93	ON	OFF	OFF	OFF	OFF	74.0	78.31	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	05:00:00	66.28	61.48	62.97	ON	OFF	OFF	OFF	OFF	73.8	78.46	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	06:00:00	65.27	62.61	63.91	ON	OFF	OFF	OFF	OFF	73.6	78.57	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	07:00:00	65.27	63.62	64.83	ON	OFF	OFF	OFF	OFF	73.5	78.65	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	08:00:00	69.31	64.59	65.66	ON	OFF	OFF	OFF	OFF	72.6	78.74	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	09:00:00	73.39	65.49	66.47	ON	OFF	OFF	OFF	OFF	72.5	78.82	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	10:00:00	75.42	66.32	67.22	ON	OFF	OFF	OFF	OFF	72.7	78.92	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	11:00:00	77.44	57.29	66.21	ON	OFF	ON	OFF	OFF	77.7	86.69	78.0	50.0	50.0	ON	OFF	OFF
7/31/2022	12:00:00	79.46	46.36	56.28	ON	OFF	ON	OFF	OFF	78.3	89.44	78.0	61.7	61.7	ON	OFF	OFF
7/31/2022	13:00:00	80.46	45.30	53.33	ON	OFF	ON	OFF	OFF	78.0	87.37	78.0	54.5	54.5	ON	OFF	OFF
7/31/2022	14:00:00	81.50	45.48	53.42	ON	OFF	ON	OFF	OFF	78.7	87.38	78.0	53.7	53.7	ON	OFF	OFF
7/31/2022	15:00:00	81.50	45.68	53.24	ON	OFF	ON	OFF	OFF	78.1	86.86	78.0	53.5	53.5	ON	OFF	OFF
7/31/2022	16:00:00	81.50	45.51	53.47	ON	OFF	ON	OFF	OFF	77.9	87.22	78.0	54.3	54.3	ON	OFF	OFF
7/31/2022	17:00:00	81.50	45.17	53.09	ON	OFF	ON	OFF	OFF	78.0	87.14	78.0	55.1	55.1	ON	OFF	OFF
7/31/2022	18:00:00	82.50	45.48	52.97	ON	OFF	ON	OFF	OFF	78.3	87.32	78.0	54.5	54.5	ON	OFF	OFF
7/31/2022	19:00:00	81.50	63.42	63.68	ON	OFF	OFF	OFF	OFF	76.1	77.69	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	20:00:00	80.50	62.85	63.78	ON	OFF	OFF	OFF	OFF	76.3	78.61	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	21:00:00	78.48	63.46	64.31	ON	OFF	OFF	OFF	OFF	76.5	79.13	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	22:00:00	77.44	64.36	65.21	ON	OFF	OFF	OFF	OFF	76.6	79.55	78.0	20.0	20.0	OFF	OFF	OFF
7/31/2022	23:00:00	75.43	65.12	66.32	ON	OFF	OFF	OFF	OFF	76.7	79.89	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	00:00:00	74.42	65.87	67.44	ON	OFF	OFF	OFF	OFF	76.7	80.17	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	01:00:00	72.39	66.74	68.36	ON	OFF	OFF	OFF	OFF	76.6	80.40	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	02:00:00	71.39	67.60	69.15	ON	OFF	OFF	OFF	OFF	76.5	80.59	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	03:00:00	70.38	68.46	69.80	ON	OFF	OFF	OFF	OFF	76.4	80.76	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	04:00:00	69.33	69.18	70.44	ON	OFF	OFF	OFF	OFF	76.3	80.89	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	05:00:00	68.28	69.87	71.02	ON	OFF	OFF	OFF	OFF	76.1	80.98	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	06:00:00	68.28	70.46	71.60	ON	OFF	OFF	OFF	OFF	76.0	81.06	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	07:00:00	68.28	71.04	72.10	ON	OFF	OFF	OFF	OFF	75.8	81.12	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	08:00:00	69.30	67.28	69.83	ON	OFF	OFF	ON	OFF	80.9	83.49	78.0	20.0	20.0	OFF	ON	OFF
8/1/2022	09:00:00	73.33	45.50	54.41	ON	OFF	OFF	ON	OFF	77.8	88.17	78.0	59.6	59.6	OFF	ON	OFF
8/1/2022	10:00:00	77.36	45.19	53.61	ON	OFF	OFF	ON	OFF	77.8	87.72	78.0	62.5	62.5	OFF	ON	OFF
8/1/2022	11:00:00	79.41	45.33	52.62	ON	OFF	OFF	ON	OFF	78.6	86.90	78.0	54.2	54.2	OFF	ON	OFF
8/1/2022	12:00:00	81.41	45.66	52.75	ON	OFF	OFF	ON	OFF	77.3	86.04	78.0	54.5	54.5	OFF	ON	OFF
8/1/2022	13:00:00	80.41	45.66	53.06	ON	OFF	OFF	ON	OFF	77.8	86.29	78.0	60.5	60.5	OFF	ON	OFF
8/1/2022	14:00:00	82.48	45.21	52.98	ON	OFF	OFF	ON	OFF	77.4	85.35	78.0	52.3	52.3	OFF	ON	OFF
8/1/2022	15:00:00	83.50	45.44	52.86	ON	OFF	OFF	ON	OFF	78.4	86.90	78.0	55.4	55.4	OFF	ON	OFF
8/1/2022	16:00:00	83.51	45.35	52.91	ON	OFF	OFF	ON	OFF	77.9	86.69	78.0	54.8	54.8	OFF	ON	OFF
8/1/2022	17:00:00	82.50	45.21	52.70	ON	OFF	OFF	ON	OFF	77.3	83.82	78.0	43.4	43.4	OFF	ON	OFF
8/1/2022	18:00:00	81.44	60.51	61.25	ON	OFF	OFF	OFF	OFF	75.4	77.22	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	19:00:00	80.43	60.47	61.39	ON	OFF	OFF	OFF	OFF	75.6	78.10	78.0	20.0	20.0	OFF	OFF	OFF
8/1/2022	20:00:00	76.37	61.23	62.20	ON	OFF	OFF	OFF	OFF	75.8	78.62	78.0	20.0	20.0	OFF	OFF	OFF
