DateTime,SQ1_CP1_DF_OAT,1CHWR
2/10/2022 18:00:00,32.53,59.59
2/10/2022 19:00:00,32.52,59.67
2/10/2022 20:00:00,32.08,58.62
2/10/2022 21:00:00,32.49,58.55
2/10/2022 22:00:00,31.65,58.73
2/10/2022 23:00:00,31.55,59.77
2/11/2022 0:00:00,31.63,60.96
2/11/2022 1:00:00,31.6,61.93
2/11/2022 2:00:00,31.21,63.05
2/11/2022 3:00:00,31.12,64.2
2/11/2022 4:00:00,31.58,65.46
2/11/2022 5:00:00,31.65,66.54
2/11/2022 6:00:00,30.38,67.59
2/11/2022 7:00:00,30.61,68.7
2/11/2022 8:00:00,31.45,69.82
2/11/2022 9:00:00,32.69,63.91
2/11/2022 10:00:00,34,61.97
2/11/2022 11:00:00,36.4,59.77
2/11/2022 12:00:00,37.8,60.15
2/11/2022 13:00:00,39.14,61.63
2/11/2022 14:00:00,37.54,62.31
2/11/2022 15:00:00,37.03,62.51
2/11/2022 16:00:00,37.68,62.51
2/11/2022 17:00:00,37.64,62.33
2/11/2022 18:00:00,36.08,62.4
2/11/2022 19:00:00,35.82,62.91
2/11/2022 20:00:00,35.73,62.98
2/11/2022 21:00:00,35.73,63.01
2/11/2022 22:00:00,36.53,63.19
2/11/2022 23:00:00,36.25,63.64
2/12/2022 0:00:00,36.45,64.33
2/12/2022 1:00:00,36.59,65.26
2/12/2022 2:00:00,36.68,66.16
2/12/2022 3:00:00,37.01,67.1
2/12/2022 4:00:00,37.01,68.25
2/12/2022 5:00:00,36.68,69.22
2/12/2022 6:00:00,31.9,70.02
2/12/2022 7:00:00,30.02,70.84
2/12/2022 8:00:00,27.74,71.74
2/12/2022 9:00:00,25.24,70.45
2/12/2022 10:00:00,22.73,60.78
2/12/2022 11:00:00,22.91,59.13
2/12/2022 12:00:00,22.68,60.57
2/12/2022 13:00:00,20.9,61.57
2/12/2022 14:00:00,20.74,61.79
2/12/2022 15:00:00,20.2,63.05
2/12/2022 16:00:00,19.67,65.68
2/12/2022 17:00:00,17.99,67.98
2/12/2022 18:00:00,15.69,69.57
2/12/2022 19:00:00,13.99,69.13
2/12/2022 20:00:00,12.61,68.59
2/12/2022 21:00:00,11.41,66.76
2/12/2022 22:00:00,10.38,65.79
2/12/2022 23:00:00,8.97,63.84
2/13/2022 0:00:00,8.14,62.62
2/13/2022 1:00:00,8.16,61.9
2/13/2022 2:00:00,7.92,61.61
2/13/2022 3:00:00,7.46,61.32
2/13/2022 4:00:00,6.86,61.21
2/13/2022 5:00:00,6.18,61.18
2/13/2022 6:00:00,5.42,61.21
2/13/2022 7:00:00,5.12,61.18
2/13/2022 8:00:00,4.18,61.47
2/13/2022 9:00:00,4.49,62.33
2/13/2022 10:00:00,5.74,61.97
2/13/2022 11:00:00,7.58,59.65
2/13/2022 12:00:00,9.78,61.2
2/13/2022 13:00:00,12.42,61.83
2/13/2022 14:00:00,14.93,61.29
2/13/2022 15:00:00,15.22,62.51
2/13/2022 16:00:00,15.01,62.58
2/13/2022 17:00:00,15.54,60.15
2/13/2022 18:00:00,15.77,59.94
2/13/2022 19:00:00,14.85,60.98
2/13/2022 20:00:00,12.47,64.94
2/13/2022 21:00:00,12.49,63.5
2/13/2022 22:00:00,11.59,62.78
2/13/2022 23:00:00,9.71,62.13
2/14/2022 0:00:00,9.31,62.02
2/14/2022 1:00:00,8.83,62.08
2/14/2022 2:00:00,8.13,62.19
2/14/2022 3:00:00,7.64,62.26
2/14/2022 4:00:00,7.52,62.04
2/14/2022 5:00:00,5.58,62.22
2/14/2022 6:00:00,4.55,62.55
2/14/2022 7:00:00,3.82,62.76
2/14/2022 8:00:00,4.02,62.89
2/14/2022 9:00:00,5.16,64.53
2/14/2022 10:00:00,6.28,65.98
2/14/2022 11:00:00,7.82,63.21
2/14/2022 12:00:00,9.95,62.1
2/14/2022 13:00:00,13.13,62.47
2/14/2022 14:00:00,13.88,61.88
2/14/2022 15:00:00,14.64,63.18
2/14/2022 16:00:00,14.69,61.99
2/14/2022 17:00:00,14.51,63.39
2/14/2022 18:00:00,12.83,63.32
2/14/2022 19:00:00,12.52,68.88
2/14/2022 20:00:00,12.62,70.21
2/14/2022 21:00:00,11.37,69.57
2/14/2022 22:00:00,11.93,68.86
2/14/2022 23:00:00,12.62,68
2/15/2022 0:00:00,13.63,67.5
2/15/2022 1:00:00,14.7,66.99
2/15/2022 2:00:00,13.67,66.69
2/15/2022 3:00:00,14.64,66.34
2/15/2022 4:00:00,14.39,66.06
2/15/2022 5:00:00,14.87,66.27
2/15/2022 6:00:00,15.07,66.34
2/15/2022 7:00:00,15.93,66.38
2/15/2022 8:00:00,17.01,66.78
2/15/2022 9:00:00,19.07,67.93
2/15/2022 10:00:00,21.31,68.47
2/15/2022 11:00:00,24,59.18
2/15/2022 12:00:00,26.24,59.32
2/15/2022 13:00:00,25.07,59.47
2/15/2022 14:00:00,26,59.68
2/15/2022 15:00:00,29.15,60.44
2/15/2022 16:00:00,27.11,60.57
2/15/2022 17:00:00,26.07,60.44
2/15/2022 18:00:00,25.41,60.69
2/15/2022 19:00:00,25.03,61.52
2/15/2022 20:00:00,24.55,61.63
2/15/2022 21:00:00,24.57,61.77
2/15/2022 22:00:00,25.1,61.92
2/15/2022 23:00:00,25.35,62.17
2/16/2022 0:00:00,25.85,62.6
2/16/2022 1:00:00,26.17,63.01
2/16/2022 2:00:00,26.09,63.41
2/16/2022 3:00:00,26.85,63.73
2/16/2022 4:00:00,27.21,64.04
2/16/2022 5:00:00,27.51,64.36
2/16/2022 6:00:00,27.95,64.72
2/16/2022 7:00:00,28.64,65.12
2/16/2022 8:00:00,29.4,65.5
2/16/2022 9:00:00,32.22,60.26
2/16/2022 10:00:00,36.27,57.58
2/16/2022 11:00:00,44.24,58.44
2/16/2022 12:00:00,47.7,60.28
2/16/2022 13:00:00,51.62,61.57
2/16/2022 14:00:00,52.06,62.04
2/16/2022 15:00:00,51.64,61.84
2/16/2022 16:00:00,50.7,62.46
2/16/2022 17:00:00,49.94,62.67
2/16/2022 18:00:00,49.87,62.92
2/16/2022 19:00:00,49.51,63.54
2/16/2022 20:00:00,49.16,62.67
2/16/2022 21:00:00,50.76,62.28
2/16/2022 22:00:00,49.51,62.35
2/16/2022 23:00:00,48.91,62.71
2/17/2022 0:00:00,48.35,63.36
2/17/2022 1:00:00,46.15,63.86
2/17/2022 2:00:00,44.83,64.15
2/17/2022 3:00:00,44.09,64.4
2/17/2022 4:00:00,44.22,64.76
2/17/2022 5:00:00,44.45,65.26
2/17/2022 6:00:00,44.41,65.73
2/17/2022 7:00:00,44.94,66.13
2/17/2022 8:00:00,45.38,66.56
2/17/2022 9:00:00,45.08,62.11
2/17/2022 10:00:00,38.77,60.57
2/17/2022 11:00:00,35.26,57.97
2/17/2022 12:00:00,34.47,58.55
2/17/2022 13:00:00,34.49,59.49
2/17/2022 14:00:00,33.85,59.81
2/17/2022 15:00:00,33.14,59.45
2/17/2022 16:00:00,32.1,59.16
2/17/2022 17:00:00,31.3,58.59
2/17/2022 18:00:00,30.07,58.05
2/17/2022 19:00:00,29.2,58.23
2/17/2022 20:00:00,28.26,57.36
2/17/2022 21:00:00,28.1,57.07
2/17/2022 22:00:00,27.54,57.18
2/17/2022 23:00:00,26.12,57.58
2/18/2022 0:00:00,23.94,58.35
2/18/2022 1:00:00,21.68,59.11
2/18/2022 2:00:00,19.85,59.97
2/18/2022 3:00:00,18.41,60.44
2/18/2022 4:00:00,16.95,61.02
2/18/2022 5:00:00,16.76,61.41
2/18/2022 6:00:00,15.42,61.81
2/18/2022 7:00:00,14.97,62.49
2/18/2022 8:00:00,14.94,63.46
2/18/2022 9:00:00,14,60.75
2/18/2022 10:00:00,15.03,57.13
2/18/2022 11:00:00,16.01,57.56
2/18/2022 12:00:00,19.02,58.06
2/18/2022 13:00:00,20.86,58.96
2/18/2022 14:00:00,21.66,59.31
2/18/2022 15:00:00,21.43,59.45
2/18/2022 16:00:00,22.32,59.56
2/18/2022 17:00:00,23.12,60.15
2/18/2022 18:00:00,20.8,60.37
2/18/2022 19:00:00,18.37,60.4
2/18/2022 20:00:00,17.49,59.47
2/18/2022 21:00:00,19.28,59.14
2/18/2022 22:00:00,20.86,59.25
2/18/2022 23:00:00,21.62,59.72
2/19/2022 0:00:00,22.96,60.51
2/19/2022 1:00:00,23.85,61.16
2/19/2022 2:00:00,24.09,61.65
2/19/2022 3:00:00,25.54,62.06
2/19/2022 4:00:00,27.05,62.6
2/19/2022 5:00:00,28.25,63.03
2/19/2022 6:00:00,24.65,63.39
2/19/2022 7:00:00,20.01,63.9
2/19/2022 8:00:00,16.68,64.29
2/19/2022 9:00:00,16.41,66.9
2/19/2022 10:00:00,17.52,58.6
2/19/2022 11:00:00,20.03,56.44
2/19/2022 12:00:00,18.41,57.31
2/19/2022 13:00:00,19.33,58.14
2/19/2022 14:00:00,19.89,58.24
2/19/2022 15:00:00,19.41,59.07
2/19/2022 16:00:00,17.9,59.4
2/19/2022 17:00:00,18.36,59.54
2/19/2022 18:00:00,16.26,59.5
2/19/2022 19:00:00,15.6,60.08
2/19/2022 20:00:00,16.07,59.32
2/19/2022 21:00:00,15.54,59
2/19/2022 22:00:00,16.17,59.05
2/19/2022 23:00:00,16.76,59.99
2/20/2022 0:00:00,15.59,61.11
2/20/2022 1:00:00,16.01,62.08
2/20/2022 2:00:00,16.13,62.62
2/20/2022 3:00:00,17.35,63.09
2/20/2022 4:00:00,17.63,63.64
2/20/2022 5:00:00,17.67,64.15
2/20/2022 6:00:00,17.47,64.65
2/20/2022 7:00:00,18.73,65.55
2/20/2022 8:00:00,20.4,65.88
2/20/2022 9:00:00,21.29,67.21
2/20/2022 10:00:00,22.28,57.49
2/20/2022 11:00:00,26.11,55.76
2/20/2022 12:00:00,28.63,56.73
2/20/2022 13:00:00,33.17,57.83
2/20/2022 14:00:00,36.84,58.51
2/20/2022 15:00:00,40.44,58.71
2/20/2022 16:00:00,41.56,59.07
2/20/2022 17:00:00,42.34,59.79
2/20/2022 18:00:00,42.54,60.26
2/20/2022 19:00:00,43.22,59.97
2/20/2022 20:00:00,45.77,60.08
2/20/2022 21:00:00,45.55,59.58
2/20/2022 22:00:00,44.24,59.43
2/20/2022 23:00:00,43.25,59.54
2/21/2022 0:00:00,42.66,59.83
2/21/2022 1:00:00,41.9,60.26
2/21/2022 2:00:00,41.84,60.91
2/21/2022 3:00:00,39.41,61.63
2/21/2022 4:00:00,39.09,62.28
2/21/2022 5:00:00,35.46,62.82
2/21/2022 6:00:00,34.16,63.25
2/21/2022 7:00:00,32.93,63.72
2/21/2022 8:00:00,33.72,64.22
2/21/2022 9:00:00,34.57,62.82
2/21/2022 10:00:00,35.38,57.6
2/21/2022 11:00:00,37.49,57.67
2/21/2022 12:00:00,39.87,59.25
2/21/2022 13:00:00,41.44,59.61
2/21/2022 14:00:00,43.27,60.33
2/21/2022 15:00:00,44.42,61.09
2/21/2022 16:00:00,41.24,61.48
2/21/2022 17:00:00,39.6,61.38
2/21/2022 18:00:00,39.24,59.18
2/21/2022 19:00:00,38.15,58.53
2/21/2022 20:00:00,36.68,57.24
2/21/2022 21:00:00,35.2,56.84
2/21/2022 22:00:00,34.1,56.95
2/21/2022 23:00:00,33.19,57.56
2/22/2022 0:00:00,32.31,58.5
2/22/2022 1:00:00,31.58,59.43
2/22/2022 2:00:00,31.22,60.37
2/22/2022 3:00:00,31.32,61.02
2/22/2022 4:00:00,31.24,61.59
2/22/2022 5:00:00,31.5,62.24
2/22/2022 6:00:00,31.73,62.71
2/22/2022 7:00:00,32.06,63.46
2/22/2022 8:00:00,32.31,64.11
2/22/2022 9:00:00,32.69,59.13
2/22/2022 10:00:00,33.74,56.68
2/22/2022 11:00:00,35.9,56.43
2/22/2022 12:00:00,37.02,57.18
2/22/2022 13:00:00,37.54,57.76
2/22/2022 14:00:00,37.32,58.19
2/22/2022 15:00:00,37.24,58.42
2/22/2022 16:00:00,39.14,59
2/22/2022 17:00:00,38.82,59.76
2/22/2022 18:00:00,39.09,60.04
2/22/2022 19:00:00,38.94,60.08
2/22/2022 20:00:00,40.57,59.04
2/22/2022 21:00:00,44.16,58.53
2/22/2022 22:00:00,47.73,58.57
2/22/2022 23:00:00,48.59,58.89
2/23/2022 0:00:00,50.71,59.54
2/23/2022 1:00:00,51.01,60.33
2/23/2022 2:00:00,42.38,60.91
2/23/2022 3:00:00,36.7,61.27
2/23/2022 4:00:00,33.66,61.84
2/23/2022 5:00:00,31.3,62.46
2/23/2022 6:00:00,29.92,63.54
2/23/2022 7:00:00,27.16,63.93
2/23/2022 8:00:00,25.24,64.44
2/23/2022 9:00:00,25.12,58.93
2/23/2022 10:00:00,23.81,54.82
2/23/2022 11:00:00,23.78,54.36
2/23/2022 12:00:00,23.2,54.59
2/23/2022 13:00:00,23.26,54.88
2/23/2022 14:00:00,21.68,54.64
2/23/2022 15:00:00,22.72,55.26
2/23/2022 16:00:00,21.4,55.4
2/23/2022 17:00:00,20.17,54.77
2/23/2022 18:00:00,17.67,55.71
2/23/2022 19:00:00,15.09,54.99
2/23/2022 20:00:00,14.43,54.84
2/23/2022 21:00:00,14.08,54.66
2/23/2022 22:00:00,14.1,54.7
2/23/2022 23:00:00,13.87,55.13
2/24/2022 0:00:00,13.6,55.78
2/24/2022 1:00:00,13.5,56.64
2/24/2022 2:00:00,13.25,57.29
2/24/2022 3:00:00,12.83,57.94
2/24/2022 4:00:00,12.58,58.48
2/24/2022 5:00:00,12.3,59.05
2/24/2022 6:00:00,12.2,59.59
2/24/2022 7:00:00,12.07,60.17
2/24/2022 8:00:00,12.71,60.78
2/24/2022 9:00:00,14.87,57.7
2/24/2022 10:00:00,17.1,54.84
2/24/2022 11:00:00,19.4,54.66
2/24/2022 12:00:00,19.86,54.7
2/24/2022 13:00:00,20.38,55.63
2/24/2022 14:00:00,20.01,55.63
2/24/2022 15:00:00,22.38,55.53
2/24/2022 16:00:00,22.53,56.3
2/24/2022 17:00:00,22.26,57.24
2/24/2022 18:00:00,21.47,57.2
2/24/2022 19:00:00,20.7,57.06
2/24/2022 20:00:00,20.66,56.34
2/24/2022 21:00:00,20.93,56.07
2/24/2022 22:00:00,19.96,56.1
2/24/2022 23:00:00,19.98,56.41
2/25/2022 0:00:00,19.78,56.98
2/25/2022 1:00:00,18.99,57.6
2/25/2022 2:00:00,18.34,58.32
2/25/2022 3:00:00,15.82,58.89
2/25/2022 4:00:00,14.43,59.47
2/25/2022 5:00:00,14.02,60.08
2/25/2022 6:00:00,14.02,60.62
2/25/2022 7:00:00,13.6,61.09
2/25/2022 8:00:00,13.27,61.63
2/25/2022 9:00:00,11.93,57.99
2/25/2022 10:00:00,12.3,55.8
2/25/2022 11:00:00,13.87,54.54
2/25/2022 12:00:00,15.82,55.81
2/25/2022 13:00:00,17.91,55.35
2/25/2022 14:00:00,19.34,54.95
2/25/2022 15:00:00,21.4,55.98
2/25/2022 16:00:00,22.84,56.37
2/25/2022 17:00:00,21.78,55.2
2/25/2022 18:00:00,21.91,56.46
2/25/2022 19:00:00,20.18,56.12
2/25/2022 20:00:00,18.82,55.44
2/25/2022 21:00:00,18.32,55.18
2/25/2022 22:00:00,17.59,55.11
2/25/2022 23:00:00,16.44,55.44
2/26/2022 0:00:00,15.71,55.9
2/26/2022 1:00:00,14.04,56.55
2/26/2022 2:00:00,13.36,57.31
2/26/2022 3:00:00,12.42,57.92
2/26/2022 4:00:00,12.35,58.57
2/26/2022 5:00:00,11.95,59.22
2/26/2022 6:00:00,12.54,59.79
2/26/2022 7:00:00,13.94,60.48
2/26/2022 8:00:00,14.46,60.93
2/26/2022 9:00:00,17.91,61.02
2/26/2022 10:00:00,22.04,56.93
2/26/2022 11:00:00,24.87,55.81
2/26/2022 12:00:00,27.1,56.05
2/26/2022 13:00:00,27.25,56.35
2/26/2022 14:00:00,27.54,56.28
2/26/2022 15:00:00,28.25,56.32
2/26/2022 16:00:00,28.31,57.15
2/26/2022 17:00:00,28.27,57.16
2/26/2022 18:00:00,27.81,56.95
2/26/2022 19:00:00,27.05,56.84
2/26/2022 20:00:00,25.87,55.6
2/26/2022 21:00:00,25.1,55.27
2/26/2022 22:00:00,24.92,55.45
2/26/2022 23:00:00,25.29,56.17
2/27/2022 0:00:00,25.62,57.04
2/27/2022 1:00:00,25.62,57.76
2/27/2022 2:00:00,24.73,58.44
2/27/2022 3:00:00,24.34,59.34
2/27/2022 4:00:00,24.37,60.28
2/27/2022 5:00:00,24.96,60.89
2/27/2022 6:00:00,26.13,61.21
2/27/2022 7:00:00,26.65,61.79
2/27/2022 8:00:00,28.21,62.26
2/27/2022 9:00:00,28.98,62.98
2/27/2022 10:00:00,30.34,59.67
2/27/2022 11:00:00,31.97,56.71
2/27/2022 12:00:00,31.07,56.46
2/27/2022 13:00:00,32.64,56.23
2/27/2022 14:00:00,31.95,56.46
2/27/2022 15:00:00,31.6,56.89
2/27/2022 16:00:00,29.78,57
2/27/2022 17:00:00,28.62,56.57
2/27/2022 18:00:00,27.42,56.35
2/27/2022 19:00:00,26.7,57.25
2/27/2022 20:00:00,25.75,56.03
2/27/2022 21:00:00,24.15,55.49
2/27/2022 22:00:00,22.83,55.62
2/27/2022 23:00:00,21.87,56.08
2/28/2022 0:00:00,20.66,56.97
2/28/2022 1:00:00,19.3,57.83
2/28/2022 2:00:00,17.05,58.48
2/28/2022 3:00:00,15.22,59.05
2/28/2022 4:00:00,14.08,59.49
2/28/2022 5:00:00,13.08,59.86
2/28/2022 6:00:00,12.27,60.37
2/28/2022 7:00:00,11.74,60.87
2/28/2022 8:00:00,12.32,61.38
2/28/2022 9:00:00,14.47,57.04
2/28/2022 10:00:00,15.43,54.39
2/28/2022 11:00:00,19.73,53.67
2/28/2022 12:00:00,21.64,54.36
2/28/2022 13:00:00,21.87,55.58
2/28/2022 14:00:00,22.65,55.6
2/28/2022 15:00:00,22.02,55.31
2/28/2022 16:00:00,22.23,55.09
2/28/2022 17:00:00,22.72,55.69
2/28/2022 18:00:00,22.63,55.92
2/28/2022 19:00:00,22.78,55.02
2/28/2022 20:00:00,23.04,56.08
2/28/2022 21:00:00,23.9,55.4
2/28/2022 22:00:00,24.52,55.13
2/28/2022 23:00:00,24.81,55.09
3/1/2022 0:00:00,25.23,55.24
3/1/2022 1:00:00,26.02,55.54
3/1/2022 2:00:00,26.9,56.07
3/1/2022 3:00:00,27.07,56.64
3/1/2022 4:00:00,27.86,57.25
3/1/2022 5:00:00,28.67,57.79
3/1/2022 6:00:00,29.25,58.3
3/1/2022 7:00:00,29.46,58.8
3/1/2022 8:00:00,28.79,59.36
3/1/2022 9:00:00,30.07,57.97
3/1/2022 10:00:00,32.26,55.56
3/1/2022 11:00:00,35.62,55.81
3/1/2022 12:00:00,37.96,56.39
3/1/2022 13:00:00,41.53,57.22
3/1/2022 14:00:00,41.65,58.03
3/1/2022 15:00:00,41.91,58.68
3/1/2022 16:00:00,41.04,58.96
3/1/2022 17:00:00,39.83,58.77
3/1/2022 18:00:00,38.1,58.33
3/1/2022 19:00:00,36.94,56.97
3/1/2022 20:00:00,35.17,56.75
3/1/2022 21:00:00,33.87,55.78
3/1/2022 22:00:00,32.74,55.35
3/1/2022 23:00:00,31.58,55.24
3/2/2022 0:00:00,30.53,55.36
3/2/2022 1:00:00,28.95,55.67
3/2/2022 2:00:00,28.76,56.03
3/2/2022 3:00:00,28.17,56.57
3/2/2022 4:00:00,29.35,57.22
3/2/2022 5:00:00,29.77,57.87
3/2/2022 6:00:00,29.52,58.41
3/2/2022 7:00:00,29.88,59.02
3/2/2022 8:00:00,30.92,59.63
3/2/2022 9:00:00,31.79,59.38
3/2/2022 10:00:00,32.05,56.21
3/2/2022 11:00:00,33.92,55.98
3/2/2022 12:00:00,35.85,56.3
3/2/2022 13:00:00,36.69,56.77
3/2/2022 14:00:00,36.76,57.06
3/2/2022 15:00:00,36.59,57.09
3/2/2022 16:00:00,36.87,56.91
3/2/2022 17:00:00,36.16,56.77
3/2/2022 18:00:00,33.9,56.55
3/2/2022 19:00:00,32.05,55.56
3/2/2022 20:00:00,30.93,55.42
3/2/2022 21:00:00,31.08,54.63
3/2/2022 22:00:00,31.01,54.37
3/2/2022 23:00:00,30.35,54.23
3/3/2022 0:00:00,26.63,54.37
3/3/2022 1:00:00,24.25,54.7
3/3/2022 2:00:00,21.91,55.18
3/3/2022 3:00:00,20.65,55.89
3/3/2022 4:00:00,18.81,56.5
3/3/2022 5:00:00,17.9,57.16
3/3/2022 6:00:00,17.16,57.74
3/3/2022 7:00:00,15.66,58.28
3/3/2022 8:00:00,15.28,60.42
3/3/2022 9:00:00,16.03,55.9
3/3/2022 10:00:00,17.48,55.62
3/3/2022 11:00:00,19.65,55.18
3/3/2022 12:00:00,20.88,55.36
3/3/2022 13:00:00,21.87,56.1
3/3/2022 14:00:00,21.8,56.21
3/3/2022 15:00:00,23.3,56.1
3/3/2022 16:00:00,22.74,56.14
3/3/2022 17:00:00,21.83,56.64
3/3/2022 18:00:00,20.23,56.8
3/3/2022 19:00:00,19.14,56.37
3/3/2022 20:00:00,18.24,57.38
3/3/2022 21:00:00,17.46,57.74
3/3/2022 22:00:00,16.91,57.96
3/3/2022 23:00:00,17.01,57.96
3/4/2022 0:00:00,16.79,58.06
3/4/2022 1:00:00,16.53,58.33
3/4/2022 2:00:00,15.55,TIME (-1)
3/4/2022 3:00:00,16.13,59.2
3/4/2022 4:00:00,14.93,59.74
3/4/2022 5:00:00,14.75,60.35
3/4/2022 6:00:00,15.34,60.93
3/4/2022 7:00:00,16.94,61.5
3/4/2022 8:00:00,18.04,62.08
3/4/2022 9:00:00,22.43,58.42
3/4/2022 10:00:00,25.36,55.9
3/4/2022 11:00:00,28.32,55.4
3/4/2022 12:00:00,30.9,55.72
3/4/2022 13:00:00,32.2,56.26
3/4/2022 14:00:00,TIME (3),56.68
3/4/2022 15:00:00,33.75,56.7
3/4/2022 16:00:00,33.12,57.06
